#1.2			
RPL37A	NA	247.3609924	211.6609955
RPL7	NA	531.3029785	439.8049927
RPLP0	NA	524.3049927	395.6820068
RPP40	NA	5.54046011	3.46765995
RPS20	NA	341.1950073	281.776001
RPS23	NA	181.1849976	143.3190002
RPS28	NA	259.1239929	172.8350067
RPS6	NA	171.9859924	144.7640076
RRM1	NA	103.0999985	59.32429886
RRM2	NA	99.83039856	46.42750168
RRP15	NA	6.078750134	5.366449833
RRP1B	NA	10.39120007	6.628230095
RTKN	NA	5.535399914	3.54508996
RTKN2	NA	8.069359779	6.090360165
RTP4	NA	5.441649914	3.60909009
RUNDC3B	NA	2.106529951	1.472180009
S100A11	NA	14.06809998	10.3046999
SAMD4B	NA	26.77750015	17.5590992
SAP30	NA	11.62100029	6.40335989
SAPCD1	NA	3.031330109	1.826210022
SCRN3	NA	2.142280102	1.493749976
SDAD1	NA	11.18519974	9.568880081
SEC14L1	NA	27.96890068	20.18020058
SEC23B	NA	38.53390121	33.91830063
SEC23IP	NA	24.95429993	20.13509941
SEPHS1	NA	23.98690033	19.08499908
SEPHS2	NA	43.60039902	32.71900177
SERBP1	NA	266.6839905	235.3430023
SERINC3	NA	96.03749847	74.61329651
SETSIP	NA	37.1733017	31.26939964
SETD3	NA	66.65650177	51.99890137
SFR1	NA	38.45949936	33.73960114
SFXN1	NA	9.398360252	6.636760235
SHCBP1	NA	21.0909996	10.53199959
SHMT1	NA	11.52190018	8.070590019
SIVA1	NA	23.4871006	19.1364994
SKA1	NA	4.073649883	2.362179995
SKA2	NA	33.16949844	24.75230026
SKA3	NA	14.43470001	6.958449841
SLBP	NA	93.35030365	62.16049957
SLC19A2	NA	4.139379978	2.941410065
SLC22A15	NA	2.81911993	2.331650019
SLC25A19	NA	30.06349945	24.45070076
SLC25A27	NA	5.79279995	3.458920002
SLC27A1	NA	12.55319977	7.114019871
SLC29A1	NA	55.270401	28.48069954
SLC29A3	NA	9.233050346	7.489880085
SLC35B4	NA	24.36230087	20.50740051
SLC38A1	NA	53.1697998	32.25189972
SLC43A3	NA	12.0163002	6.924660206
SLC48A1	NA	18.74259949	15.42539978
SLC7A6	NA	33.9754982	27.01709938
SLFN12	NA	67.5326004	38.89619827
SLFN13	NA	6.685130119	3.836440086
SLURP1	NA	3.462980032	2.522589922
SMARCA4	NA	79.39109802	59.51760101
SMC1A	NA	93.42440033	73.51799774
SMC2	NA	44.09230042	25.65859985
SMC6	NA	77.54959869	63.38610077
SMCO4	NA	2.048019886	1.501569986
SMG7	NA	54.03720093	43.32440186
SMIM5	NA	6.266630173	3.106400013
SMO	NA	15.91219997	10.90359974
SMPD4	NA	22.37220001	17.94569969
SMPDL3A	NA	3.862699986	1.871860027
SMTN	NA	6.859230042	4.571790218
SMYD5	NA	5.061029911	3.963089943
SNRNP35	NA	9.209839821	7.542150021
SNRPD1	NA	42.92279816	35.04980087
SNX18	NA	21.18729973	10.51399994
SNX30	NA	3.966300011	2.973449945
SNX5	NA	161.147995	131.8309937
SOD2	NA	7.536630154	6.205369949
SORBS1	NA	6.911469936	5.595369816
SORD	NA	8.863730431	6.756949902
SORL1	NA	2.302299976	1.148839951
SP110	NA	25.90369987	22.04430008
SPAG5	NA	44.90439987	19.2317009
SPATA7	NA	2.374300003	1.891659975
SPATS2	NA	4.484350204	3.709619999
SPC24	NA	32.42599869	20.05410004
SPC25	NA	50.03519821	26.52689934
SPDL1	NA	16.96949959	8.307390213
SPART	NA	7.573840141	5.672100067
SQLE	NA	6.371359825	3.771229982
SRBD1	NA	9.64470005	7.782509804
SRF	NA	11.65970039	9.795370102
SRFBP1	NA	22.72769928	19.09760094
SRGN	NA	69.0164032	47.4720993
SRSF1	NA	362.8840027	279.5429993
SSBP3	NA	69.79149628	45.45819855
SSRP1	NA	85.73609924	71.20469666
ST3GAL6	NA	7.917129993	3.363460064
STAG2	NA	123.961998	79.65599823
STAT1	NA	53.19390106	46.05120087
STAT4	NA	20.32839966	11.91720009
STIL	NA	9.3334198	4.120870113
STK10	NA	16.45280075	10.08839989
STK17B	NA	87.29000092	62.47140121
STK24	NA	70.79149628	61.34669876
STK26	NA	45.99900055	40.55559921
STK38L	NA	5.342189789	4.445370197
STMN1	NA	258.4859924	163.2859955
STX2	NA	10.39229965	8.584280014
SWAP70	NA	6.627110004	5.134669781
SYCE2	NA	10.8519001	7.354750156
SYNE2	NA	4.730120182	2.916919947
SYNE3	NA	13.02610016	8.515589714
TACC3	NA	61.32220078	34.36589813
TAF1	NA	25.03660011	21.33930016
TAF1L	NA	25.03660011	21.33930016
TAF1A	NA	18.51000023	14.99940014
TAF5	NA	8.271679878	6.7582798
TAF6	NA	24.25079918	18.10700035
TBC1D2B	NA	20.86009979	17.53249931
TBC1D8	NA	13.93019962	9.501350403
TBL1Y	NA	33.3368988	28.71080017
TBL1X	NA	33.3368988	28.71080017
TBL2	NA	7.720709801	6.657929897
TBRG1	NA	37.41260147	32.69490051
TBX6	NA	4.34100008	3.360340118
TCF19	NA	29.51469994	15.38000011
TESK2	NA	5.428790092	3.955270052
TEX2	NA	7.028170109	5.800330162
TFB1M	NA	4.416880131	3.358200073
TFDP1	NA	51.46640015	38.16680145
THOP1	NA	3.439660072	2.005549908
TIGD3	NA	2.105119944	1.303449988
TIMM10	NA	4.311890125	3.669300079
TIPIN	NA	34.63479996	23.99679947
TK1	NA	32.73260117	19.96750069
TKT	NA	85.77010345	58.76200104
TM7SF3	NA	4.202000141	2.970989943
TMBIM4	NA	26.47249985	19.02179909
TMEM143	NA	10.88099957	7.622550011
TMEM184B	NA	14.98900032	12.2833004
TMEM186	NA	9.125760078	7.729410172
TMEM209	NA	24.61269951	18.24180031
TMEM245	NA	14.93099976	11.89550018
TMEM63A	NA	11.42409992	8.647939682
TMEM97	NA	4.768809795	3.769720078
TNFAIP8L1	NA	7.508600235	5.882019997
TNFSF14	NA	2.285739899	1.45848
TOE1	NA	23.18020058	20.39489937
TOP2A	NA	330.1170044	153.2859955
TOPBP1	NA	70.76979828	54.60160065
TPI1	NA	36.72900009	21.54490089
TPMT	NA	4.631440163	2.846669912
TPST1	NA	3.558320045	2.901089907
TRAF3IP2	NA	26.79240036	20.52829933
TRAT1	NA	134.7369995	112.6200027
TRIM25	NA	19.08819962	14.28779984
TRIM6-TRIM34	NA	3.658339977	2.523839951
TRIM34	NA	3.658339977	2.523839951
TRIM37	NA	11.90030003	8.158940315
TRIM44	NA	30.31439972	24.87030029
TRIM68	NA	5.194590092	4.03068018
TRIP13	NA	12.13990021	5.718939781
TRMT10A	NA	4.994400024	4.107180119
TRMT44	NA	8.367560387	6.956240177
TROAP	NA	13.19190025	8.266750336
TRPV6	NA	5.970680237	4.076660156
TSEN15	NA	9.268969536	7.746310234
TSEN54	NA	6.128749847	3.243309975
TSHZ1	NA	6.386620045	4.907289982
TSPAN13	NA	57.73619843	48.92509842
TSPAN4	NA	2.488059998	2.167399883
TSPYL1	NA	44.51480103	37.8553009
TSPYL4	NA	34.2419014	29.56369972
TTBK2	NA	10.25269985	8.722499847
TTC13	NA	71.20529938	59.10089874
TTC7B	NA	19.27820015	16.59499931
TTF1	NA	23.17230034	18.99119949
TTF2	NA	13.20250034	8.343099594
TTK	NA	10.06130028	4.843770027
TUBA1B	NA	152.5169983	107.2779999
TUBA1C	NA	95.6753006	63.83570099
TUBB4B	NA	116.7730026	94.84680176
TUBGCP2	NA	15.88700008	12.00629997
TYMS	NA	70.42469788	42.56349945
UBALD1	NA	12.72999954	10.69130039
UBE2C	NA	67.75910187	44.68650055
UBE2E2	NA	2.895940065	2.115309954
UBE2S	NA	189.6640015	153.0440063
UBE2T	NA	19.75569916	13.76039982
UBIAD1	NA	2.282269955	1.813150048
UBXN2B	NA	3.851969957	3.387330055
UCHL3	NA	13.10540009	10.88770008
UCK2	NA	69.58899689	53.33039856
UEVLD	NA	6.097869873	4.08769989
UHRF1	NA	99.60790253	48.26290131
ULK4	NA	7.286870003	3.36958003
UMAD1	NA	7.866049767	4.727910042
UMPS	NA	10.26799965	7.903570175
USP1	NA	42.1678009	29.09560013
USP39	NA	37.35129929	30.84160042
USP44	NA	2.693739891	1.176759958
USP53	NA	4.987380028	3.429820061
VARS1	NA	47.59569931	31.8451004
VEGFA	NA	2.269570112	1.583029985
VRK1	NA	20.12590027	16.59079933
VWA8	NA	2.429209948	1.739820004
WDHD1	NA	28.74990082	20.91550064
WDPCP	NA	3.681910038	1.555070043
WDR12	NA	60.50690079	32.33200073
WDR62	NA	4.963650227	3.654109955
WDR76	NA	18.35910034	13.19979954
WDR90	NA	11.68229961	8.26554966
WEE1	NA	7.527130127	3.921380043
XAF1	NA	6.724180222	4.563370228
XPOT	NA	10.59529972	9.199139595
XRCC6	NA	527.2960205	455.973999
ZBTB8A	NA	2.025779963	0.837584972
ZC3H7B	NA	13.3760004	7.507400036
ZCCHC24	NA	7.935900211	6.111199856
ZDHHC15	NA	3.660959959	2.517750025
ZNF106	NA	79.66919708	62.70500183
ZNF8	NA	3.177629948	2.387360096
ZNF367	NA	17.62450027	10.2244997
ZFP41	NA	5.196879864	3.876660109
ZNF45	NA	2.117340088	1.665480018
ZMYM3	NA	26.75419998	19.38599968
ZMYND10	NA	2.21262002	1.162799954
ZRANB3	NA	5.708280087	3.506150007
ZRSR2	NA	6.490039825	5.25094986
ZWILCH	NA	18.19070053	11.99339962
